Date,GOLDBEES.NS,LIQUIDBEES.NS,MID150BEES.NS,MON100.NS,NIFTYBEES.NS
2021-06-14,42.029998779296875,835.0630493164062,103.58999633789062,101.1520004272461,169.55999755859375
2021-06-15,42.04999923706055,835.0713500976562,103.94999694824219,102.18599700927734,170.27000427246094
2021-06-16,42.09000015258789,835.0713500976562,103.2300033569336,101.56199645996094,169.69000244140625
2021-06-17,41.349998474121094,835.0713500976562,102.44000244140625,10.086999893188477,168.7899932861328
2021-06-18,40.959999084472656,835.0713500976562,100.9800033569336,10.42300033569336,168.6699981689453
2021-06-21,40.95000076293945,835.0630493164062,101.79000091552734,103.41000366210938,169.07000732421875
2021-06-22,40.93000030517578,835.0713500976562,102.20999908447266,103.56999969482422,169.41000366210938
2021-06-23,41.0,835.0713500976562,102.12000274658203,104.12999725341797,168.67999267578125
2021-06-24,40.900001525878906,835.0713500976562,101.72000122070312,104.97000122070312,169.67999267578125
2021-06-25,40.95000076293945,835.0630493164062,102.6500015258789,105.33999633789062,170.39999389648438
2021-06-28,40.81999969482422,835.0630493164062,102.98999786376953,105.41000366210938,169.85000610351562
2021-06-29,40.72999954223633,835.0630493164062,102.37999725341797,106.47000122070312,169.3300018310547
2021-06-30,40.52000045776367,836.8486938476562,102.98999786376953,107.19999694824219,169.1300048828125
2021-07-01,40.90999984741211,836.8572387695312,102.9800033569336,107.25,168.9199981689453
2021-07-02,41.150001525878906,836.8572387695312,103.36000061035156,107.79000091552734,169.33999633789062
2021-07-05,41.20000076293945,836.8486938476562,103.3499984741211,108.33000183105469,170.1300048828125
2021-07-06,41.61000061035156,836.8572387695312,103.3499984741211,108.12999725341797,170.1699981689453
2021-07-07,41.720001220703125,836.8572387695312,104.54000091552734,108.73999786376953,170.4600067138672
2021-07-08,41.7400016784668,836.8572387695312,104.08999633789062,108.19000244140625,169.47000122070312
2021-07-09,41.58000183105469,836.8572387695312,104.3499984741211,108.55999755859375,169.07000732421875
2021-07-12,41.5,836.8572387695312,104.55000305175781,109.26000213623047,169.0399932861328
2021-07-13,41.52000045776367,836.8572387695312,105.04000091552734,109.61000061035156,170.1699981689453
2021-07-14,41.63999938964844,836.8486938476562,105.3499984741211,110.06999969482422,170.60000610351562
2021-07-15,41.97999954223633,836.8486938476562,105.5199966430664,109.5999984741211,171.27999877929688
2021-07-16,41.849998474121094,836.8572387695312,106.72000122070312,109.0199966430664,171.41000366210938
2021-07-19,41.619998931884766,836.8572387695312,105.62000274658203,107.94999694824219,169.77000427246094
2021-07-20,41.689998626708984,836.8572387695312,104.41000366210938,107.70999908447266,168.5399932861328
2021-07-22,41.29999923706055,836.8486938476562,104.52999877929688,109.05000305175781,170.36000061035156
2021-07-23,41.36000061035156,836.8572387695312,105.16999816894531,110.05000305175781,170.57000732421875
2021-07-26,41.400001525878906,836.8486938476562,105.62000274658203,110.8499984741211,170.27999877929688
2021-07-27,41.349998474121094,836.8572387695312,104.9000015258789,111.12000274658203,169.67999267578125
2021-07-28,41.369998931884766,836.8486938476562,105.41000366210938,110.37000274658203,169.33999633789062
2021-07-29,41.68000030517578,836.8486938476562,105.25,110.4000015258789,169.9499969482422
2021-07-30,41.91999816894531,838.1502685546875,106.47000122070312,109.51000213623047,169.69000244140625
2021-08-02,41.529998779296875,838.141845703125,107.5,110.58000183105469,171.0
2021-08-03,41.47999954223633,838.1502685546875,107.41000366210938,110.05000305175781,173.27000427246094
2021-08-04,41.529998779296875,838.1502685546875,106.87000274658203,110.44999694824219,174.6699981689453
2021-08-05,41.560001373291016,838.141845703125,106.83999633789062,110.52999877929688,175.1300048828125
2021-08-06,41.29999923706055,838.141845703125,107.12000274658203,111.23999786376953,174.85000610351562
2021-08-09,40.36000061035156,838.1502685546875,106.04000091552734,110.81999969482422,175.41000366210938
2021-08-10,40.220001220703125,838.1502685546875,105.20999908447266,111.52999877929688,175.6300048828125
2021-08-11,40.2599983215332,838.141845703125,104.08000183105469,110.9000015258789,175.3699951171875
2021-08-12,40.560001373291016,838.1502685546875,105.02999877929688,110.31999969482422,176.1699981689453
2021-08-13,40.5,838.1502685546875,105.86000061035156,110.87999725341797,177.94000244140625
2021-08-16,40.779998779296875,838.1502685546875,105.12000274658203,111.44000244140625,178.60000610351562
2021-08-17,41.18000030517578,838.1502685546875,105.1500015258789,111.01000213623047,178.91000366210938
2021-08-18,41.029998779296875,838.141845703125,105.31999969482422,109.81999969482422,178.75999450683594
2021-08-20,40.970001220703125,838.1502685546875,104.0999984741211,109.75,177.32000732421875
2021-08-23,41.0099983215332,838.141845703125,103.54000091552734,111.19000244140625,178.10000610351562
2021-08-24,41.18000030517578,838.141845703125,103.5199966430664,112.4800033569336,179.4600067138672
2021-08-25,41.040000915527344,838.141845703125,104.19999694824219,113.0199966430664,179.47000122070312
2021-08-26,40.79999923706055,838.141845703125,104.3499984741211,112.69000244140625,179.52000427246094
2021-08-27,40.86000061035156,838.1502685546875,105.9800033569336,112.61000061035156,180.24000549316406
2021-08-30,41.0099983215332,838.141845703125,107.72000122070312,112.48999786376953,182.57000732421875
2021-08-31,40.83000183105469,839.84814453125,108.70999908447266,113.54000091552734,184.5500030517578
2021-09-01,40.83000183105469,839.8395385742188,109.33999633789062,113.06999969482422,184.30999755859375
2021-09-02,40.91999816894531,839.8395385742188,110.58000183105469,113.08999633789062,185.9600067138672
2021-09-03,40.91999816894531,839.8395385742188,110.69000244140625,112.95999908447266,186.91000366210938
2021-09-06,41.209999084472656,839.84814453125,111.26000213623047,113.4000015258789,187.5500030517578
2021-09-07,41.060001373291016,839.84814453125,110.83999633789062,113.5,187.1699981689453
2021-09-08,40.880001068115234,839.84814453125,110.66999816894531,113.7699966430664,187.13999938964844
2021-09-09,40.790000915527344,839.84814453125,111.5,113.33999633789062,187.4199981689453
2021-09-13,40.720001220703125,839.84814453125,112.22000122070312,112.25,187.11000061035156
2021-09-14,40.72999954223633,839.8395385742188,113.73999786376953,112.3499984741211,187.5399932861328
2021-09-15,40.959999084472656,839.8395385742188,114.75,112.20999908447266,189.00999450683594
2021-09-16,40.52000045776367,839.84814453125,115.05000305175781,112.05999755859375,190.22000122070312
2021-09-17,40.20000076293945,839.84814453125,113.75,112.08000183105469,189.82000732421875
2021-09-20,40.16999816894531,839.84814453125,111.86000061035156,110.26000213623047,187.86000061035156
2021-09-21,40.22999954223633,839.8395385742188,111.80000305175781,109.2300033569336,189.66000366210938
2021-09-22,40.599998474121094,839.8395385742188,114.0,109.27999877929688,189.69000244140625
2021-09-23,40.34000015258789,839.8395385742188,115.33999633789062,110.37000274658203,192.2899932861328
2021-09-24,40.04999923706055,839.8563842773438,114.51000213623047,110.62999725341797,192.6300048828125
2021-09-27,40.0099983215332,839.8395385742188,114.52999877929688,110.94999694824219,192.7899932861328
2021-09-28,39.939998626708984,839.84814453125,113.83000183105469,109.36000061035156,191.44000244140625
2021-09-29,40.02000045776367,839.8225708007812,114.22000122070312,108.5199966430664,191.14999389648438
2021-09-30,39.720001220703125,841.1828002929688,114.70999908447266,108.44000244140625,190.11000061035156
2021-10-01,40.209999084472656,841.1828002929688,115.12999725341797,107.52999877929688,189.22000122070312
2021-10-04,40.2400016784668,841.1828002929688,116.83999633789062,107.80999755859375,191.02999877929688
2021-10-05,40.349998474121094,841.1742553710938,117.61000061035156,107.05999755859375,192.1999969482422
2021-10-06,40.45000076293945,841.1828002929688,116.5999984741211,106.58999633789062,190.19000244140625
2021-10-07,40.54999923706055,841.1742553710938,118.69999694824219,109.3499984741211,191.82000732421875
2021-10-08,40.540000915527344,841.1828002929688,118.86000061035156,109.37000274658203,192.5800018310547
2021-10-11,40.70000076293945,841.1828002929688,119.31999969482422,109.37999725341797,193.08999633789062
2021-10-12,40.84000015258789,841.1828002929688,120.25,109.55999755859375,193.66000366210938
2021-10-13,40.91999816894531,841.1742553710938,121.9000015258789,108.54000091552734,195.55999755859375
2021-10-14,41.52000045776367,841.1828002929688,122.61000061035156,110.1500015258789,197.11000061035156
2021-10-18,40.97999954223633,841.1742553710938,123.87000274658203,111.4800033569336,198.91000366210938
2021-10-19,41.20000076293945,841.1742553710938,121.62999725341797,112.5,198.41000366210938
2021-10-20,41.060001373291016,841.1742553710938,118.7300033569336,113.44000244140625,197.3000030517578
2021-10-21,41.16999816894531,841.1742553710938,117.94000244140625,113.16999816894531,196.0800018310547
2021-10-22,41.290000915527344,841.1828002929688,117.16000366210938,113.45999908447266,195.67999267578125
2021-10-25,41.58000183105469,841.1828002929688,115.5999984741211,113.58000183105469,195.7100067138672
2021-10-26,41.65999984741211,841.1742553710938,116.88999938964844,114.93000030517578,197.1300048828125
2021-10-27,41.33000183105469,841.1828002929688,117.26000213623047,115.0199966430664,196.5399932861328
2021-10-28,41.56999969482422,841.1828002929688,115.58000183105469,115.23999786376953,193.67999267578125
2021-10-29,41.5,841.1828002929688,115.69999694824219,115.7300033569336,191.16000366210938
2021-11-01,41.279998779296875,843.018310546875,116.80000305175781,117.29000091552734,193.83999633789062
2021-11-02,41.45000076293945,843.018310546875,118.48999786376953,117.26000213623047,193.10000610351562
2021-11-03,41.099998474121094,843.0352172851562,118.22000122070312,117.56999969482422,192.5800018310547
2021-11-04,41.36000061035156,843.018310546875,119.05999755859375,120.08999633789062,193.58999633789062
2021-11-08,41.5,843.018310546875,120.2699966430664,119.70999908447266,195.3699951171875
2021-11-09,41.66999816894531,843.018310546875,121.68000030517578,119.41000366210938,194.8800048828125
2021-11-10,41.790000915527344,843.02685546875,121.29000091552734,118.19999694824219,194.66000366210938
2021-11-11,42.70000076293945,843.02685546875,120.13999938964844,118.36000061035156,193.25
2021-11-12,42.45000076293945,843.018310546875,121.12999725341797,117.80000305175781,195.4600067138672
2021-11-15,42.650001525878906,843.018310546875,121.1500015258789,118.87999725341797,195.52000427246094
2021-11-16,42.79999923706055,843.02685546875,121.26000213623047,118.62000274658203,194.47000122070312
2021-11-17,42.540000915527344,843.0352172851562,120.86000061035156,119.41999816894531,193.52999877929688
2021-11-18,42.61000061035156,843.02685546875,119.0,118.73999786376953,192.13999938964844
2021-11-22,42.22999954223633,843.02685546875,115.80999755859375,121.29000091552734,188.52999877929688
2021-11-23,41.34000015258789,843.018310546875,117.55999755859375,119.80999755859375,189.39999389648438
2021-11-24,41.20000076293945,843.02685546875,117.11000061035156,119.45999908447266,188.25
2021-11-25,41.29999923706055,843.02685546875,117.76000213623047,120.76000213623047,189.50999450683594
2021-11-26,41.77000045776367,843.02685546875,114.29000091552734,119.23999786376953,184.50999450683594
2021-11-29,41.619998931884766,843.018310546875,113.12000274658203,119.5199966430664,184.5500030517578
2021-11-30,41.5099983215332,844.796142578125,114.36000061035156,120.3499984741211,183.6999969482422
2021-12-01,41.209999084472656,844.796142578125,114.29000091552734,120.9000015258789,185.72000122070312
2021-12-02,40.97999954223633,844.796142578125,115.91000366210938,118.16000366210938,187.99000549316406
2021-12-03,40.91999816894531,844.796142578125,116.31999969482422,118.38999938964844,186.0
2021-12-06,41.29999923706055,844.8048095703125,114.70999908447266,116.56999969482422,183.00999450683594
2021-12-07,41.220001220703125,844.796142578125,116.05999755859375,119.27999877929688,185.7100067138672
2021-12-08,41.470001220703125,844.796142578125,117.56999969482422,121.11000061035156,188.47999572753906
2021-12-09,41.349998474121094,844.796142578125,117.98999786376953,121.38999938964844,189.13999938964844
2021-12-10,41.27000045776367,844.8048095703125,119.16000366210938,120.86000061035156,189.08999633789062
2021-12-13,41.54999923706055,844.796142578125,119.29000091552734,121.9800033569336,187.89999389648438
2021-12-14,41.54999923706055,844.8048095703125,118.88999938964844,120.1500015258789,187.3300018310547
2021-12-15,41.470001220703125,844.8048095703125,118.33000183105469,119.16000366210938,186.25
2021-12-16,41.720001220703125,844.796142578125,117.4800033569336,122.0999984741211,186.6199951171875
2021-12-17,42.13999938964844,844.8048095703125,114.61000061035156,118.27999877929688,183.77000427246094
2021-12-20,41.86000061035156,844.8048095703125,111.19999694824219,116.68000030517578,179.92999267578125
2021-12-21,41.689998626708984,844.796142578125,112.54000091552734,117.2699966430664,181.4499969482422
2021-12-22,41.52000045776367,844.796142578125,113.7300033569336,118.54000091552734,183.3300018310547
2021-12-23,41.689998626708984,844.796142578125,115.0999984741211,119.77999877929688,184.10000610351562
2021-12-24,41.709999084472656,844.8048095703125,114.08999633789062,120.54000091552734,183.4499969482422
2021-12-27,41.59000015258789,844.796142578125,114.43000030517578,120.75,184.5500030517578
2021-12-28,41.61000061035156,844.796142578125,115.1500015258789,122.08000183105469,186.3000030517578
2021-12-29,41.5,844.8048095703125,115.93000030517578,122.41999816894531,186.1199951171875
2021-12-30,41.220001220703125,844.8048095703125,115.88999938964844,121.30999755859375,186.13999938964844
2021-12-31,41.47999954223633,846.5173950195312,117.13999938964844,120.56999969482422,187.7899932861328
2022-01-03,41.72999954223633,846.5088500976562,118.58999633789062,120.2699966430664,190.72000122070312
2022-01-04,41.459999084472656,846.5088500976562,118.81999969482422,121.47000122070312,192.4600067138672
2022-01-05,41.560001373291016,846.5088500976562,118.62999725341797,119.54000091552734,193.33999633789062
2022-01-06,41.2400016784668,846.5088500976562,118.70999908447266,115.80999755859375,191.9199981689453
2022-01-07,41.09000015258789,846.5173950195312,119.20999908447266,116.70999908447266,192.4199981689453
2022-01-10,41.06999969482422,846.5088500976562,119.68000030517578,115.05999755859375,194.35000610351562
2022-01-11,41.209999084472656,846.5173950195312,119.94000244140625,114.93000030517578,194.69000244140625
2022-01-12,41.33000183105469,846.5173950195312,121.0,115.63999938964844,196.1999969482422
2022-01-13,41.41999816894531,846.5088500976562,121.73999786376953,116.2699966430664,197.0
2022-01-14,41.529998779296875,846.5088500976562,122.0,114.16999816894531,197.36000061035156
2022-01-17,41.529998779296875,846.5088500976562,122.12000274658203,114.45999908447266,198.02999877929688
2022-01-18,41.52000045776367,846.5173950195312,120.2300033569336,113.66999816894531,195.97000122070312
2022-01-19,41.599998474121094,846.5088500976562,119.75,112.80999755859375,194.17999267578125
2022-01-20,42.04999923706055,846.5088500976562,119.2699966430664,112.08000183105469,192.17999267578125
2022-01-21,41.84000015258789,846.5173950195312,117.30000305175781,108.48999786376953,190.63999938964844
2022-01-24,42.040000915527344,846.5173950195312,113.44999694824219,107.2699966430664,185.7899932861328
2022-01-25,42.060001373291016,846.5088500976562,114.06999969482422,106.31999969482422,187.07000732421875
2022-01-27,41.81999969482422,846.5173950195312,112.77999877929688,105.87999725341797,185.3300018310547
2022-01-28,41.43000030517578,846.5173950195312,114.16000366210938,105.23999786376953,185.10000610351562
2022-01-31,41.25,848.5408325195312,115.4000015258789,107.45999908447266,187.6300048828125
2022-02-01,41.54999923706055,848.532470703125,117.5999984741211,110.16000366210938,189.6999969482422
2022-02-02,41.5099983215332,848.532470703125,118.4800033569336,112.62999725341797,192.1199951171875
2022-02-03,41.560001373291016,848.5408325195312,117.26000213623047,109.56999969482422,190.00999450683594
2022-02-04,41.599998474121094,848.5408325195312,116.48999786376953,108.69999694824219,189.58999633789062
2022-02-07,41.630001068115234,848.5408325195312,115.58999633789062,108.19999694824219,186.33999633789062
2022-02-08,41.81999969482422,848.532470703125,114.54000091552734,107.91000366210938,186.80999755859375
2022-02-09,41.9900016784668,848.532470703125,115.7300033569336,109.8499984741211,189.02999877929688
2022-02-10,42.16999816894531,848.532470703125,116.0199966430664,110.80000305175781,190.11000061035156
2022-02-11,42.189998626708984,848.5408325195312,113.94999694824219,108.76000213623047,188.0
2022-02-14,42.959999084472656,848.5408325195312,,106.68000030517578,182.58999633789062
2022-02-15,42.720001220703125,848.532470703125,111.66000366210938,108.94000244140625,187.58999633789062
2022-02-16,42.63999938964844,848.5408325195312,111.58999633789062,109.7699966430664,187.13999938964844
2022-02-17,43.38999938964844,848.5408325195312,111.41000366210938,107.95999908447266,186.92999267578125
2022-02-18,43.18000030517578,848.5408325195312,110.97000122070312,108.30000305175781,186.63999938964844
2022-02-21,43.099998474121094,848.5408325195312,109.91000366210938,103.43000030517578,186.2899932861328
2022-02-22,43.380001068115234,848.5408325195312,108.91000366210938,101.62999725341797,185.27000427246094
2022-02-23,43.09000015258789,848.5408325195312,108.58999633789062,102.56999969482422,185.0500030517578
2022-02-24,44.619998931884766,848.532470703125,103.58999633789062,98.36000061035156,178.36000061035156
2022-02-25,43.619998931884766,848.5408325195312,107.12000274658203,103.30999755859375,180.85000610351562
2022-02-28,43.59000015258789,848.6015014648438,108.12999725341797,104.01000213623047,181.83999633789062
2022-03-02,44.38999938964844,848.5928955078125,107.97000122070312,104.94999694824219,180.10000610351562
2022-03-03,44.400001525878906,848.5928955078125,107.69999694824219,105.79000091552734,178.86000061035156
2022-03-04,44.650001525878906,848.6015014648438,105.44000244140625,104.29000091552734,176.25999450683594
2022-03-07,46.0,848.5928955078125,103.72000122070312,103.05000305175781,172.3300018310547
2022-03-08,45.93000030517578,848.5928955078125,104.19999694824219,103.29000091552734,173.39999389648438
2022-03-09,45.65999984741211,848.5928955078125,106.31999969482422,102.55999755859375,176.97999572753906
2022-03-10,44.79999923706055,848.5928955078125,107.44999694824219,102.80000305175781,179.64999389648438
2022-03-11,45.279998779296875,848.6015014648438,108.04000091552734,102.7300033569336,179.97999572753906
2022-03-14,44.63999938964844,848.6015014648438,108.16000366210938,102.6500015258789,182.61000061035156
2022-03-15,44.33000183105469,848.6015014648438,107.33999633789062,99.43000030517578,180.60000610351562
2022-03-16,44.22999954223633,848.5928955078125,109.20999908447266,104.5999984741211,183.66000366210938
2022-03-17,44.22999954223633,848.6015014648438,110.58999633789062,106.61000061035156,186.7100067138672
2022-03-21,44.13999938964844,848.5928955078125,110.12999725341797,107.75,185.3800048828125
2022-03-22,44.31999969482422,848.5928955078125,110.54000091552734,109.25,187.33999633789062
2022-03-23,44.41999816894531,848.6015014648438,110.5999984741211,111.73999786376953,186.33999633789062
2022-03-24,44.58000183105469,848.6015014648438,111.61000061035156,110.55000305175781,186.08999633789062
2022-03-25,44.790000915527344,848.6015014648438,111.55999755859375,112.91000366210938,185.82000732421875
2022-03-28,44.4900016784668,848.6015014648438,111.33999633789062,112.98999786376953,186.32000732421875
2022-03-29,44.18000030517578,848.6015014648438,111.94999694824219,113.7699966430664,187.22000122070312
2022-03-30,44.11000061035156,848.6015014648438,112.83999633789062,116.01000213623047,188.91000366210938
2022-03-31,44.119998931884766,850.5702514648438,113.44000244140625,116.20999908447266,188.8699951171875
2022-04-01,44.56999969482422,850.5702514648438,113.9800033569336,115.58999633789062,190.47000122070312
2022-04-04,44.220001220703125,850.5615234375,115.76000213623047,115.8499984741211,195.19000244140625
2022-04-05,44.310001373291016,850.5615234375,117.41999816894531,115.94000244140625,194.5500030517578
2022-04-06,44.4900016784668,850.5702514648438,117.87000274658203,114.0,193.0
2022-04-07,44.63999938964844,850.5615234375,117.12000274658203,112.91000366210938,191.25999450683594
2022-04-08,44.65999984741211,850.5702514648438,118.11000061035156,113.93000030517578,192.75999450683594
2022-04-11,45.220001220703125,850.5702514648438,119.16999816894531,112.16000366210938,191.6699981689453
2022-04-12,45.20000076293945,850.5702514648438,117.41999816894531,111.4800033569336,190.4199981689453
2022-04-13,45.72999954223633,850.5702514648438,117.08000183105469,112.06999969482422,189.5399932861328
2022-04-18,46.189998626708984,850.5615234375,116.18000030517578,111.80999755859375,186.22999572753906
2022-04-19,45.97999954223633,850.5702514648438,114.0999984741211,111.0199966430664,183.67999267578125
2022-04-20,45.220001220703125,850.5702514648438,115.16999816894531,111.77999877929688,185.86000061035156
2022-04-21,45.209999084472656,850.5615234375,115.79000091552734,110.66000366210938,188.10000610351562
2022-04-22,45.33000183105469,850.5702514648438,115.41999816894531,109.94000244140625,186.08999633789062
2022-04-25,44.900001525878906,850.5702514648438,113.43000030517578,107.70999908447266,183.86000061035156
2022-04-26,44.63999938964844,850.5615234375,115.08000183105469,108.55000305175781,186.11000061035156
2022-04-27,44.43000030517578,850.5615234375,113.62999725341797,105.62000274658203,184.77999877929688
2022-04-28,44.33000183105469,850.5702514648438,114.08999633789062,107.76000213623047,186.41000366210938
2022-04-29,44.790000915527344,852.42138671875,114.19999694824219,108.31999969482422,185.42999267578125
2022-05-02,44.15999984741211,852.412841796875,,108.05000305175781,185.1199951171875
2022-05-04,43.97999954223633,852.42138671875,110.91000366210938,107.62999725341797,181.0500030517578
2022-05-05,44.540000915527344,852.412841796875,111.13999938964844,107.94999694824219,181.00999450683594
2022-05-06,44.54999923706055,852.42138671875,109.05999755859375,104.56999969482422,177.94000244140625
2022-05-09,44.41999816894531,852.42138671875,107.62000274658203,103.18000030517578,176.9499969482422
2022-05-10,44.2599983215332,852.42138671875,105.5999984741211,103.41000366210938,176.16000366210938
2022-05-11,44.060001373291016,852.412841796875,104.51000213623047,103.98999786376953,175.33999633789062
2022-05-12,44.02000045776367,852.42138671875,102.25,101.3499984741211,171.72000122070312
2022-05-13,43.41999816894531,852.42138671875,103.55000305175781,103.05999755859375,171.39999389648438
2022-05-16,43.13999938964844,852.42138671875,104.58999633789062,103.97000122070312,172.1300048828125
2022-05-17,43.540000915527344,852.412841796875,107.2300033569336,103.97000122070312,176.44000244140625
2022-05-18,43.38999938964844,852.42138671875,106.47000122070312,104.26000213623047,176.0500030517578
2022-05-19,43.59000015258789,852.42138671875,104.4000015258789,99.98999786376953,171.6999969482422
2022-05-20,43.91999816894531,852.412841796875,106.4000015258789,100.95999908447266,175.9199981689453
2022-05-23,44.25,852.412841796875,105.37000274658203,100.87999725341797,175.52999877929688
2022-05-24,44.06999969482422,852.42138671875,105.37000274658203,99.72000122070312,175.08999633789062
2022-05-25,44.119998931884766,852.42138671875,102.9000015258789,98.88999938964844,174.1300048828125
2022-05-26,43.869998931884766,852.412841796875,104.05999755859375,98.38999938964844,175.57000732421875
2022-05-27,44.08000183105469,852.42138671875,105.37999725341797,99.41000366210938,177.10000610351562
2022-05-30,43.97999954223633,852.412841796875,107.86000061035156,100.54000091552734,180.42999267578125
2022-05-31,43.95000076293945,854.7807006835938,107.97000122070312,100.80999755859375,179.8699951171875
2022-06-01,43.52000045776367,854.7893676757812,108.33999633789062,100.13999938964844,179.58999633789062
2022-06-02,43.97999954223633,854.7807006835938,108.7699966430664,100.4000015258789,180.67999267578125
2022-06-03,44.150001525878906,854.7807006835938,107.3499984741211,101.37000274658203,180.2100067138672
2022-06-06,44.0,854.7807006835938,107.12000274658203,100.7300033569336,180.14999389648438
2022-06-07,43.86000061035156,854.7893676757812,105.93000030517578,100.51000213623047,178.55999755859375
2022-06-08,43.880001068115234,854.7893676757812,105.87000274658203,99.9000015258789,178.0800018310547
2022-06-09,43.95000076293945,854.7893676757812,106.2699966430664,100.91999816894531,179.39999389648438
2022-06-10,43.810001373291016,854.7807006835938,105.66999816894531,99.44999694824219,176.4600067138672
2022-06-13,44.189998626708984,854.7893676757812,102.87000274658203,97.02999877929688,171.8699951171875
2022-06-14,43.56999969482422,854.7807006835938,102.51000213623047,95.37000274658203,171.3000030517578
2022-06-15,43.61000061035156,854.7807006835938,102.88999938964844,94.75,171.10000610351562
2022-06-16,43.720001220703125,854.7893676757812,100.62999725341797,94.31999969482422,167.55999755859375
2022-06-17,44.08000183105469,854.7807006835938,99.41999816894531,96.56999969482422,166.8699951171875
2022-06-20,43.81999969482422,854.7807006835938,97.56999969482422,92.16999816894531,167.30999755859375
2022-06-21,43.779998779296875,854.7807006835938,100.43000030517578,92.33999633789062,170.25999450683594
2022-06-22,43.68000030517578,854.7893676757812,99.11000061035156,90.63999938964844,168.0800018310547
2022-06-23,43.7599983215332,854.7893676757812,100.12999725341797,89.97000122070312,169.7100067138672
2022-06-24,43.65999984741211,854.7807006835938,101.66000366210938,91.52999877929688,171.16000366210938
2022-06-27,43.869998931884766,854.7807006835938,102.68000030517578,94.44999694824219,172.6199951171875
2022-06-28,43.79999923706055,854.7893676757812,102.91999816894531,92.5,172.64999389648438
2022-06-29,43.7599983215332,854.7893676757812,102.75,89.83999633789062,171.86000061035156
2022-06-30,43.7599983215332,857.1085205078125,102.33000183105469,89.91000366210938,171.60000610351562
2022-07-01,44.36000061035156,857.1085205078125,102.66000366210938,88.44999694824219,171.63999938964844
2022-07-04,44.68000030517578,857.1002807617188,102.94999694824219,90.06999969482422,172.6300048828125
2022-07-05,44.79999923706055,857.1085205078125,103.19000244140625,89.80999755859375,172.0399932861328
2022-07-06,44.16999816894531,857.1002807617188,104.7699966430664,91.91999816894531,174.1199951171875
2022-07-07,43.59000015258789,857.1002807617188,106.37000274658203,92.69999694824219,175.5399932861328
2022-07-08,43.56999969482422,857.1085205078125,106.4800033569336,94.12999725341797,176.27999877929688
