Date,HDFCBANK.NS,ITC.NS,RELIANCE.NS,SUNPHARMA.NS,TCS.NS
2014-04-03,-0.00423565535592163,0.004501358982299308,-0.005792169535095648,0.00573660725166758,-0.0026472759935810553
2014-04-04,-0.004596416529184966,-0.003324811482452006,-0.008817446675344343,-0.011667082115836447,-0.012762302287858796
2014-04-07,-0.00013786084588363057,0.002030460189034411,-0.00010592791365249266,0.028506503977419495,0.0069894931125917825
2014-04-09,0.022747479694797512,0.007237124884678092,0.019064620737131888,0.07124643108811335,-0.006221657317885376
2014-04-10,-0.003302423264884613,-0.011783275719514763,0.007171626876020021,-0.02317463234378503,-0.006657393985744275
2014-04-11,-0.0016904292645100183,-0.0010178871582611215,-0.015788707897088528,0.020718333793159793,0.017848805020997727
2014-04-15,-0.019237415770525845,-0.007423635560272812,-0.004875566041325774,-0.018705571398096588,0.04096390314482612
2014-04-16,0.0027625572881777583,0.01495831620867416,-0.008218183843282434,-0.004137246625326663,-0.025058041054376035
2014-04-17,-0.009986960080493157,0.020806051225976008,0.018909975538806023,0.01824553343359403,0.012111286719184156
2014-04-21,-0.0031304860567069603,0.0004245432076444011,0.0005211387027062031,-0.006079291963783429,-0.0005174641607683661
2014-04-22,0.015493089128726378,-0.007498483022322477,0.00849319052920583,-0.002092668052894431,-0.00031499250009192625
2014-04-23,0.0074908484734108605,0.006984941914284448,-0.0006198363557610165,0.009113558538591082,-0.0032867994688224877
2014-04-24,0.0,0.0,0.0,0.0,0.0
2014-04-25,-0.009004084761515596,-0.027604529503216124,-0.01954209240455873,-0.005754524083675827,-0.0038395244901651138
2014-04-28,-0.0016520737354998039,-0.0042219458926662234,-0.0034274140114580742,0.023552991439871995,-0.006302980626292087
2014-04-29,-0.012961993082076573,-0.004970900681365076,-0.004973366057298589,0.004398291399074994,0.001323504328291758
2014-04-30,0.007683814658744126,0.001322409350560827,-0.00478593776396985,-0.010399729114010436,-0.002301793693447962
2014-05-02,-0.005823001909367909,-0.0014673685820417726,-0.008228177722728991,-0.004582786532568828,0.00879304570774675
2014-05-05,-0.0005575824488956993,0.013078802974510806,0.020202637779537902,-0.005238900142594871,0.0023773669858704327
2014-05-06,0.0048835678386853765,0.00942844313086999,0.0174263864159121,-0.0007979757478878691,-0.006685728948151337
2014-05-07,-0.0063872645742597545,-0.0037362325629761717,-0.0025952441677832283,0.007426813178938341,-0.015166867761789216
2014-05-08,0.003773007372235515,-0.012981340083228488,-0.0005725007912261715,-0.010384292495315806,-0.0016160600429266925
2014-05-09,0.053598655550548324,0.009937132259624226,0.038842122581300265,-0.0001603371294048861,-0.0009943359059991774
2014-05-12,0.046710015692264184,0.039357326604572807,0.03117466735616481,-0.017224616669690662,-0.0002545972780255701
2014-05-13,-0.005049601260791348,0.004733828836728238,0.033731837096186545,-0.006929374093239016,0.023895919893485384
2014-05-14,-0.01611360011499996,0.013301704702489259,-0.016832652663213543,0.0050075157129536585,0.0023296900181630775
2014-05-15,0.016635357169599407,0.006837121890622022,0.00755602915046949,0.015110644298947484,-0.010356296415987676
2014-05-16,0.020739568474562597,-0.030422331988670837,0.03464887338302147,-0.01271328713855735,-0.014773372133712326
2014-05-19,0.008947510758341437,-0.05280852282313164,0.03780420606132684,-0.04767722928451179,-0.057410739989391946
2014-05-20,0.005111331097402916,0.008133730099974201,-0.035891312405466946,0.0053919158174100534,0.015466196298502988
2014-05-21,-0.008026332426220972,0.0023469136138438706,-0.0013427351648697128,-0.017875564511252495,0.007083820464596213
2014-05-22,-0.008523814546134934,0.012147086470207125,0.02077154435429862,0.005546946980241829,0.013971154292650612
2014-05-23,-0.01613497092317351,-0.007808051187660481,0.024209655982263545,0.0072398831656141915,0.007552254545217796
2014-05-26,0.009497742118080854,0.004517758064366273,-0.022839236986564315,0.011637739243429923,0.012265353011407631
2014-05-27,0.009722162885144048,-0.0024663909294339037,-0.012480665221242693,0.002368724210855433,-0.010468809670443058
2014-05-28,0.02304635772686736,-0.002763194451738671,0.0008731552285428101,-0.014177182097436902,0.008961097980736632
2014-05-29,-0.016030186068418217,-0.0010209593548304863,-0.014096666071188202,0.0042800734484562675,0.004370737119294921
2014-05-30,-0.021598186749427706,-0.002189858284073143,-0.008243704720050982,0.04099913816377443,-0.008611106971919802
2014-06-02,0.03361720556851111,-0.014922888395752731,0.016436528610622503,-0.018750493379368183,-0.005370200147586046
2014-06-03,0.006041062037158262,0.00902206741531919,0.012197337321559143,0.006591705580140994,-0.0005868492014734494
2014-06-04,-0.009280050603137413,-0.007348642692937557,-0.016341001451133153,-0.011771497392561447,-0.018486498873709456
2014-06-05,-0.005433056178326012,0.008460562888871648,0.011508222517714328,0.0030199064030640432,0.007131586254818245
2014-06-06,0.012166949022023754,0.008838942404549188,0.02981918013349194,0.0030107023494287954,4.788724989279736e-05
2014-06-09,0.005151725936874962,0.003712512248875477,0.00022261138272217096,0.0012509258075736884,0.0141779440351677
2014-06-10,-0.0034168811228131313,-0.0017754105180555202,-0.0038746974311828497,0.014323804406364715,0.020981508713009855
2014-06-11,0.00471454500267976,-0.012005515652419918,-0.014486254359515338,0.008045702678462163,0.02261191942549612
2014-06-12,0.023582898470190683,0.0024003794067379847,-0.007213626463524969,0.028180666441248947,0.013774404635911841
2014-06-13,-0.005298464732758523,-0.0044897258311396016,-0.01119571967544597,-0.002376481056377444,-0.010637735718281083
2014-06-16,0.004309267619023283,0.010823708666186205,-0.015204844406647933,0.024853291023723134,0.025389237348750315
2014-06-17,0.008998812470155437,-0.00044608555788705484,0.02308882775081833,0.006895321653217712,0.004449939032842742
2014-06-18,-0.013820716650583376,-0.009224835843563817,-0.021375163867294322,-0.0253153410673006,-0.023159673318000062
2014-06-19,-0.010900217988339511,0.009911451410990368,-0.023107481997162727,0.014525784419029186,0.022002355244908678
2014-06-20,-0.004601689299885914,-0.0016355758783405117,-0.005373772222646123,-0.017508408761945482,0.00718354459335524
2014-06-23,-0.0006084815444350467,-0.06181130159166548,0.0013988928424280012,0.004197816885626482,-0.010273192164935163
2014-06-24,0.009191149982989755,0.017621984755732623,0.0210993798826129,-0.009701126361928547,0.017718275479932544
2014-06-25,-0.005910778495039959,-0.01388460030600247,-0.008350198207120352,0.007964292133230355,0.0006496640708086865
2014-06-26,-0.014197217148090857,0.0006329578758121901,-0.03720267323801829,0.0037138138174257485,-0.0012554282347037038
2014-06-27,0.004677554152412888,0.011067064169590024,0.00019759289015119919,0.04046259787994533,0.03982433706401878
2014-06-30,0.006554710638062122,0.01657554028136876,0.0032605545119708257,0.041008064271699896,0.010772823810944354
2014-07-01,0.0021300305162197386,0.0004614941549418994,-0.007287984299302552,-0.012646113690992222,-0.014286502176205418
2014-07-02,0.020162713730110138,0.01276126049356141,0.010168719130888793,0.02083152103985486,0.004538854561057626
2014-07-03,-0.0036908613044769334,0.0060723913880185165,-0.011539342554396481,0.019397325348870842,0.006786791694529892
2014-07-04,0.02372137389024198,0.006187066097619098,0.025285682394758036,0.0041734379715414605,-0.0030604115743730897
2014-07-07,-0.018910946142928764,0.004199090393370408,-0.004603035439814329,0.01930103632357727,0.03237934356743932
2014-07-08,-0.013326177534105699,0.0029868232294265606,-0.03129849541389362,0.0035246247092304284,-0.015712029385702486
2014-07-09,0.0012662481483478594,0.01697433836339557,0.005929202290502644,-0.0022724670732744423,-0.020943736280668923
2014-07-10,-0.008370492702427401,0.0019034778892528248,-0.003746323170597088,0.0025535923983206477,-0.0193270002644661
2014-07-11,-0.014028053182432387,0.01096023188730788,-0.03078620103396279,0.024509633124980112,0.018134919732090138
2014-07-14,0.006959694286488682,-0.0027466171583758747,-0.004914598585166963,-0.008131191660393555,0.013280799074524285
2014-07-15,0.011438031072916965,-0.007537257156833288,0.010865323768423973,0.00230361257258771,-0.011107747374662358
2014-07-16,0.010824849206654052,0.0054038346316982455,0.01800060598321518,0.007029804482744817,0.001062431469764924
2014-07-17,-0.004726343298731228,0.00014537373821399413,-0.007274921751289742,-0.0025504501537798596,-0.008285000384849361
2014-07-18,0.0007816831923159739,-0.00043595688397524146,-0.005852455530322986,-0.001009758906020508,0.02487432964714653
2014-07-21,-0.006006459052208535,0.01671021741308154,0.021397515464468553,0.001953646083415972,0.009237320446684016
2014-07-22,0.014985659671284512,0.008718031080147348,0.03337842914477873,0.009277682381201524,0.02786393088932093
2014-07-23,-0.004226636985772858,0.0021251742710843846,0.002230814497327094,-0.0023312113332735196,0.021225091410569386
2014-07-24,0.007114436704326765,0.00791749922573981,0.007549170642974445,-0.000868044410778257,0.003499651434816231
2014-07-25,-0.008014173456036722,0.0023845695218851493,-0.018442846682680814,0.045442287717244234,0.004064922210854416
2014-07-28,-0.007121410060642486,-0.0002796013458599145,-0.01590256248075761,0.008885308452830865,0.01114912642080701
2014-07-30,0.011150593716998891,0.005738829696267045,0.0005469265147890479,0.0016473463814177247,0.002220645847207381
2014-07-31,-0.005722453130463601,-0.008907382661990981,0.00029808316789692313,0.0006324812574214356,-0.005779583754460527
2014-08-01,-0.02224233216297966,-0.018255750120162673,-0.029956933228721172,-0.02800429896440948,-0.024670630314166164
2014-08-04,-0.003004334080965676,0.01416098884761996,0.008911416021237573,-0.0092351429926949,0.003834843711787883
2014-08-05,0.008856076723546824,0.0042311647445936185,-0.0011675492541743937,0.015885466930821046,-0.000930305955173405
2014-08-06,-0.012435954362147728,-0.027949402079143315,0.004370526609970948,-0.018092260658530868,-0.006755443368234637
2014-08-07,0.001851632611916454,0.0005781855357016585,0.0011638274798950743,-0.0012506125866353912,-0.014701194068096779
2014-08-08,-0.01891556163824548,0.006642481473478901,-0.008895222465974073,0.002042796669409208,0.003603207477425263
2014-08-11,-0.004019254388035298,-0.0024386163740712785,0.0,0.005391865086769254,-0.004155293907825763
2014-08-12,0.01797085090892403,-0.0018694359022636275,0.0039776906064321604,0.02714180627657492,0.0013572870484481747
2014-08-13,0.006442138066432346,0.029534456047701996,0.005841014532562472,0.022094680458681015,0.011449488521021678
2014-08-14,0.017602091066320158,-0.0012594217143948594,0.012927333100384963,0.015263127334340432,-0.0001205281095921773
2014-08-18,0.006834337449536987,-0.017374184080368837,0.010070330639749825,0.0016569242546689011,-0.004859934051714587
2014-08-19,-0.010211967459185622,-0.005846228001207376,-0.0037017171913406033,-0.007902729893413896,-0.019738394302346807
2014-08-20,-0.004005547879028848,-0.010470461548184096,-0.010849188905444507,0.04593996745094109,-0.000942853850228631
2014-08-21,0.014563276121006163,0.0034785635986229746,-0.003255250230219553,0.015408518239309776,-0.00153923790049737
2014-08-22,0.0171171816687139,-0.007222019555457759,0.0032157209457039926,-0.0038954929991444898,0.01305239975193384
2014-08-25,-0.0038972985848165775,0.016441086284433082,-0.0025042023013175374,-0.0036187690589205568,0.023476285508073458
2014-08-26,-0.0011262407676799757,0.009018160272622922,-0.0024602921817159507,0.013356043702468012,0.004659032097114935
2014-08-27,-0.00700294819618541,-0.0002837445805820016,0.0003521013018057406,-0.0029481461137431664,0.006373672775424666
2014-08-28,0.008307378769726537,0.008372150543286327,0.005031948853131407,-0.00829095417972725,-0.010823624941030952
2014-09-01,-0.0027858171851965485,-0.013368879096710695,0.015419960390350207,-0.015083254512462285,0.005867146414269886
2014-09-02,0.021398014533777543,0.01183843175894328,0.00956506789474787,0.025167668337108262,0.000295735354708615
2014-09-03,-0.0029678683036070685,-0.01635171734520524,0.007276804407621462,-0.0002894707116177786,0.026990682562095136
2014-09-04,-0.005603292452459718,0.004299076534139301,-0.0051878855667004675,0.001390078287223151,-0.008306419024827205
2014-09-05,-0.0039911706114943435,0.0011416187364308161,-0.00024341206158895456,-0.007692431855872317,0.005359020574351003
2014-09-08,0.019211387688081283,0.008979500544751051,0.011748430020139589,0.011832126481233995,0.016970517015621578
2014-09-09,0.0009828886129685799,0.012007452122703377,-0.004529153500928973,-0.008755747040675943,-0.004332781650466244
2014-09-10,-0.009588780330504143,-0.019961099685693262,-0.01660226505722695,-0.0012786753302261866,-0.011819559094893628
2014-09-11,-0.003440909869175668,0.0004274133287827109,0.003494619542381283,-0.04138498446344974,-0.000692301018101471
2014-09-12,0.0015801808316111554,0.012670883632462493,-0.0037276936278060058,-0.019700820066432367,0.0035595740144371835
2014-09-15,0.00543406694357218,-0.011106578739747852,-0.012652604706417603,-0.013397966050460397,-0.018905768021883596
2014-09-16,-0.010867768193556837,0.004122873465655097,-0.023286018042487977,0.0037095160013522754,-0.002911918570894678
2014-09-17,-0.005405222331956838,0.004530620084407522,0.009444693685787264,-0.007328490756058903,0.015817891138761864
2014-09-18,0.013882183045082819,0.01113475774046191,0.016436518052956872,0.015964106792084154,0.019720657635545535
2014-09-19,0.002447131425522109,0.0019514106119964403,-0.009403854853158977,0.0026084449803309706,0.027211331014015405
2014-09-22,-0.0039523540888865005,0.031580403740409047,-0.003917880244410865,-0.010902656743805417,0.0027999389340465086
2014-09-23,-0.00933643410949514,0.00013486957811870148,-0.025919056228922766,-0.02223309186366429,-0.01234474783684647
2014-09-24,0.007775156227510571,0.017259947187734603,-0.0008282766669981401,6.412226228458273e-05,-0.01681442070686745
2014-09-25,-0.006429229809631676,-0.0014580126533056958,-0.03647475367547204,-0.00819841485587669,0.024820655852110685
2014-09-26,0.025530928232093908,-0.013142288843621786,0.0036564816718482884,0.04178225431158489,-0.009083043424029325
2014-09-29,-0.007514545680241014,-0.015065758266923135,-0.00010719897260136335,0.03620148868390527,0.031278583836006124
2014-09-30,0.008727240570212791,0.011199013947655656,0.013449144070004193,0.025663997892220847,-0.011326038057107746
2014-10-01,-0.00532851840152726,-0.016477689194375755,-0.019562206265678728,0.004141021120669386,0.014251331902328301
2014-10-07,-0.006394053808851163,-0.0037077968618626223,-0.0011324337643529025,-0.028868303324109945,-0.015942365854579865
2014-10-08,0.005971290106024041,0.008132603031667074,0.011391071140261166,-0.04204811749908155,-0.017628710579416618
2014-10-09,0.023052224356166384,-0.0005472130143768794,0.019163010165882843,0.017420029850828245,0.008515638779107437
2014-10-10,-0.02287069822977017,-0.0339260077431347,0.006285142683084111,0.008100697131470103,-0.010180467265458848
2014-10-13,0.010953548829229165,-0.007221676760684748,-0.0028625896827858544,-0.021245425168983312,0.014205329919910081
2014-10-14,-0.009637443260535727,-0.010126835738029749,0.0034972265608774755,-0.0012439487662903037,-0.006386676138540159
2014-10-15,0.0,0.0,0.0,0.0,0.0
2014-10-16,-0.010940228126012697,0.015706058121087052,-0.031469497900742716,-0.007784280127166365,-0.007817396626696782
2014-10-17,0.030738896479681976,0.004255774345171659,0.007411235286557627,0.0021337238467400432,-0.08847671139206814
2014-10-20,0.009658233131197846,-0.005509277307654159,-0.0030385414879212647,0.004008242894911085,-0.007312017214518685
2014-10-21,0.0019579252202599484,-0.0018465991962663963,-0.00609598602308925,-0.0052395876779678385,0.004167911582974249
2014-10-22,-0.002121514521371548,-0.006688380397827487,0.01753908773019619,0.011161789186358462,0.0075822507646494675
2014-10-27,0.004028304993692888,0.0015759228303606765,-0.004547001377726123,-0.0013021574960814242,0.0021609799387476425
2014-10-28,-0.0021733185792131016,0.001716492533848868,-0.007754855808540406,0.041542509184804954,0.008730037299757853
2014-10-29,-0.004188418244876813,0.01228036782552766,0.018789099743332205,-0.009837261048143309,0.013118190878566471
2014-10-30,0.005720207434214419,0.0012694500650949347,0.02905632383300305,-0.002107520295056009,0.02080939191846931
2014-10-31,0.016951893066799784,0.0008454555272279229,0.02175125142804757,0.02021373233381607,0.019408730160679788
2014-11-03,-0.0012610380246049768,0.0007037717627280671,0.0017992934386259485,0.009285531269093594,-0.006710674705788233
2014-11-05,0.0023059248456334114,0.01040916164202721,-0.011024292328033813,0.021388795370734126,0.003532249303918933
2014-11-07,-0.014625195973567373,-0.009744927695521599,-0.010894770563359746,0.026161664442464483,-0.010251806855422152
2014-11-10,0.005781191299529365,0.045128512268912235,-0.011371780730523473,0.01895336212663401,-0.0012432549647301006
2014-11-11,0.0035925681739708004,-0.020446659996825267,0.008614268246590395,0.006639360263353877,0.004299671223911394
2014-11-12,0.004240480647222933,0.014831187447450267,-0.0037333775211274567,-0.012264236077153434,0.00428168936568607
2014-11-13,0.0046066120399017585,-0.0031124942328999428,-0.0049278959835104,0.0024832588936793965,-0.0012732895627416418
2014-11-14,0.015448453500991555,0.0023078163221970094,-0.00010321737306562273,-0.023725727438475674,0.00695411448637695
2014-11-17,-0.011988063990504783,0.0027085275889482396,0.016560851193449855,-0.003270358642090465,0.004546331610528309
2014-11-18,0.014418744608134304,0.00013516381431899482,0.003501937160985902,-0.019177301871195707,-0.012393338309878765
2014-11-19,-0.006061089086409788,-0.006482293727773092,-0.010620540440110737,-0.019379583023784508,-0.004679096094148738
2014-11-20,-0.009011784780432075,0.005980762147829832,0.002658067228936911,0.001117464640276511,0.012316118803047171
2014-11-21,0.015955004282056873,0.016484087117591972,0.017282674036574797,-0.011808816323321314,0.0064095563596830996
2014-11-24,0.013238925040406135,-0.0031901249038334134,-0.012378523109456752,-0.006183037370053102,0.013557575460888538
2014-11-25,0.008834183511033489,-0.052140251991694475,0.0077637467048601305,0.004965306410664727,-0.00816464888521895
2014-11-26,-0.0023596052082993646,0.022509979889163034,-0.005991782124325162,-0.0004167434042143814,-0.0033005517270811024
2014-11-27,-0.0033110215521837683,-0.007705167131109691,0.0016209011508203641,0.002798949324323452,0.00989641088036497
2014-11-28,0.009492032185819399,0.0070716685556955206,0.002983756561700357,-0.002672474760708199,-0.0038822540451545207
2014-12-01,-0.00747013204778868,0.003992688825753099,-0.030254120024685527,-0.004823027344193376,0.018899480146593373
2014-12-02,-0.007052754876785139,0.0032915644475968175,0.0010918483701136683,0.005684097622883133,-0.013238756782534944
2014-12-03,-0.010812931451036567,-0.006971140053933067,0.005921283769995123,0.002617765130603855,-0.008260122676751802
2014-12-04,0.008895060559598544,0.05478312525768314,-0.010120285998925893,-0.003797745604674274,0.0009863258182825074
2014-12-05,0.0014340636866916334,0.021401601136470605,-0.0012519883591118885,-0.02126514334943197,-0.022365997760797507
2014-12-08,-0.016547419977179234,0.016481476729518052,-0.01331802746460975,0.007607650793941767,-0.025649700022230548
2014-12-09,-0.00043132093985265296,-0.00867276460509947,-0.005028466106468676,0.014073384753943152,0.0008157760980667117
2014-12-10,0.005017532319373519,0.0016482011741218994,-0.007767308504996406,-0.007326016341754005,-0.002763581031244633
2014-12-11,0.002361942802600936,0.004050515854887582,-0.02830938751004164,0.0017999304950409023,-0.006280348706952155
2014-12-12,-0.002249363541071081,-0.0022690703146321933,-0.02626488814239858,0.010241745267484115,-0.016632157399831038
2014-12-15,0.01073546773433387,-0.007960685613203178,-0.004023599167156666,0.0010079433427412354,-0.03756026773765142
2014-12-16,-0.016728633776864732,-0.030441976557533224,-0.016158279704464595,-0.01664289876642977,0.035782943993153404
2014-12-17,-0.0042128220620116785,-0.023121266958658904,0.005667431198335349,-0.022646570494498808,0.00043011256112612806
2014-12-18,0.013234113391152214,0.008203435863430864,0.012191043505102694,0.0008012573678259916,0.006791223973403149
2014-12-19,0.007922640208036347,-0.01613997975445791,0.023235837508020163,-0.005110923547422708,0.020259037447345474
2014-12-22,0.023633730556676724,0.014370729062720411,0.004830460764432942,0.008231845709881558,0.0011347362917790704
2014-12-23,-0.004098828480876393,0.0014702806212016917,-0.012321757634905839,-0.0014734100064063282,0.0013129193123160299
2014-12-24,-0.01510805658269554,-0.008674524784866633,-0.010741376026827787,-0.012049456571844197,-0.014622262282264598
2014-12-26,0.0035970159284897107,-0.009289245391725598,0.005315891186216337,0.009520728558287006,0.010121480318368903
2014-12-29,0.0032149542355244254,0.005163760691767605,0.009169243116268655,0.011773596328393587,0.007145637907556512
2014-12-30,0.0049911109165505785,-0.004190848886948428,-0.018785007003884968,-0.00036569152445942166,0.0028341647443730356
2014-12-31,-0.005070920309774518,0.0010858509069813227,0.012497952304202586,0.0074962909717435355,0.011145955223297532
2015-01-01,0.0004728740432629053,-0.004203826938609323,-0.0036469168081760817,-0.005263023360134289,-0.004964061101654593
2015-01-02,0.013917307157666814,0.0031323215626779533,-0.0026469203841459343,0.0049260069464089895,0.0133170322719538
2015-01-05,-0.008442818782377737,0.003936858180172642,-0.010953492548033794,0.0006050693534833673,-0.015196586973174053
2015-01-06,-0.015567106825962407,-0.0256931159609608,-0.04538461788967374,-0.022013753638116418,-0.036866845698471096
2015-01-07,0.002918555806352696,-0.018598021701309086,0.02176789373622423,0.0015458284599441097,-0.011812411383475108
2015-01-08,0.021005269787070624,0.025031696640057888,-0.014339235223537972,0.011113807016758459,0.010795572257674024
2015-01-09,0.011193470982371112,-0.015176617877363796,0.021673269634117975,0.013739682051804758,0.028029744523517808
2015-01-12,-0.008814677040783203,0.0026618671274598604,-0.011623845564208146,0.00632498630955336,-0.0010344479743211732
