Date,Ticker,Open,High,Low,Close,Volume,EPS,P/E Ratio,Debt-to-Equity,Revenue,Net Profit,ROE,ROA,Net Profit Margin,Operating Margin,P/B Ratio,EV/EBITDA,Asset Turnover,Revenue Growth,Daily_Return,SMA_20,SMA_50,Volatility_20
2020-01-06,RELIANCE.NS,679.976780464453,683.510829151107,670.1349935917717,671.7007446289062,24519177,,,,,,,,,,,,,,-0.02319224379593232,,,
2020-01-07,BHARTIARTL.NS,432.0738312706289,435.2283349441209,423.56617281557845,425.4779968261719,4353883,,,,,,,,,,,,,,-0.01011886542895879,,,
2020-01-07,HDFCBANK.NS,596.1996846178865,602.1431767378965,593.050314229868,597.0047607421875,14724494,,,,,,,,,,,,,,0.015834695211975447,,,
2020-01-07,HINDUNILVR.NS,1734.2986622156052,1744.9163562528763,1733.1691202967463,1735.60888671875,808935,,,,,,,,,,,,,,0.0027409077663096415,,,
2020-01-07,INFY.NS,634.1392721765393,638.091880808106,623.0547029448412,625.460693359375,7899363,,,,,,,,,,,,,,-0.014820169351114854,,,
2020-01-07,RELIANCE.NS,679.5293205694625,686.4633346701793,677.0688889990518,682.0345458984375,16683622,,,,,,,,,,,,,,0.015384531507762977,,,
2020-01-08,RELIANCE.NS,677.7399630034671,686.440941615489,675.5032015883575,676.912353515625,16047902,,,,,,,,,,,,,,-0.007510165597352625,,,
2020-01-08,HINDUNILVR.NS,1725.9398857403892,1749.4795811843398,1722.73194287715,1743.4251708984375,1889685,,,,,,,,,,,,,,0.004503482460535446,,,
2020-01-08,INFY.NS,622.9257861994387,626.4058079768749,608.6189659032445,617.125732421875,8639443,,,,,,,,,,,,,,-0.013326114695925262,,,
2020-01-08,BHARTIARTL.NS,423.08816792332976,440.4380401424602,420.93736615994624,438.6217956542969,14118818,,,,,,,,,,,,,,0.030891841472814985,,,
2020-01-08,HDFCBANK.NS,590.5403361902679,597.73890607202,587.2726263307592,595.4420166015625,11332110,,,,,,,,,,,,,,-0.0026176410028661,,,
2020-01-09,BHARTIARTL.NS,447.75077332805074,454.0120199494853,435.2282800851817,439.8166809082031,18180867,,,,,,,,,,,,,,0.00272418120974538,,,
2020-01-09,HDFCBANK.NS,599.0885942510204,604.2033658480826,598.1887658278872,602.1195678710938,9546316,,,,,,,,,,,,,,0.011214444200029483,,,
2020-01-09,HINDUNILVR.NS,1754.4497900401066,1759.6456830323164,1744.9164118186238,1748.576171875,1544334,,,,,,,,,,,,,,0.002954529430080566,,,
2020-01-09,INFY.NS,620.1331588503805,628.5539670587161,613.7745604883978,625.1598510742188,13521186,,,,,,,,,,,,,,0.013018609061745456,,,
2020-01-09,RELIANCE.NS,688.2975058097518,693.3973052036212,685.0094646794911,692.5026245117188,14982742,,,,,,,,,,,,,,0.02303144700362436,,,
2020-01-10,BHARTIARTL.NS,444.3094689335885,445.4087794797443,434.17678520881066,436.8533325195313,37724966,,,,,,,,,,,,,,-0.006737689854219742,,,
2020-01-10,HDFCBANK.NS,608.1341038414974,609.4601728526172,603.871813491343,607.4710693359375,9214580,,,,,,,,,,,,,,0.00888777204794211,,,
2020-01-10,HINDUNILVR.NS,1753.8623737653024,1768.8626685869729,1745.503763453972,1765.699951171875,1003336,,,,,,,,,,,,,,0.009792984470623933,,,
2020-01-10,INFY.NS,636.2444315832944,638.3496467880162,627.694712147083,634.2681274414062,9341405,,,,,,,,,,,,,,0.014569515863081417,,,
2020-01-10,RELIANCE.NS,694.247234586273,696.9537331994524,688.7671661721967,692.3460083007812,12478359,,,,,,,,,,,,,,-0.00022615973628681285,,,
2020-01-13,HINDUNILVR.NS,1772.0251890687025,1805.3240595199247,1768.4106552817188,1802.6131591796875,2040089,,,,,,,,,,,,,,0.020905708233901033,,,
2020-01-13,RELIANCE.NS,691.183040979725,697.2893869010555,688.2081376597117,690.5791015625,18282382,,,,,,,,,,,,,,-0.0025520573775210664,,,
2020-01-13,INFY.NS,653.043336579126,668.0805186714085,648.7469988384738,664.6864013671875,36952038,,,,,,,,,,,,,,0.047958067904951385,,,
2020-01-13,HDFCBANK.NS,607.4710117404351,614.0065461154303,604.2979967938983,609.0338745117188,7451568,,,,,,,,,,,,,,0.0025726413234619105,,,
2020-01-13,BHARTIARTL.NS,438.7651599810213,449.5670177746832,434.2245785284127,448.2287292480469,15206224,,,,,,,,,,,,,,0.026039395563056678,,,
2020-01-14,BHARTIARTL.NS,448.2287692163891,451.8134688238157,446.0301776293807,448.658935546875,8238486,,,,,,,,,,,,,,0.0009597918891763868,,,
2020-01-14,HDFCBANK.NS,610.4547343969623,612.1359943771557,605.0084741599063,610.6915283203125,7886290,,,,,,,,,,,,,,0.00272177604229773,,,
2020-01-14,HINDUNILVR.NS,1803.2005033698767,1820.776129400268,1791.3629275389096,1815.2188720703125,1610737,,,,,,,,,,,,,,0.006993021673247668,,,
2020-01-14,INFY.NS,661.5929489936188,667.607820828844,659.2299636297804,666.4907836914062,11414418,,,,,,,,,,,,,,0.0027146370386206264,,,
2020-01-14,RELIANCE.NS,688.9238120878065,693.3973351908096,680.8043754201078,684.181884765625,15816535,,,,,,,,,,,,,,-0.009263553997508334,,,
2020-01-15,BHARTIARTL.NS,448.80227252512975,451.19205212155697,444.5006395316304,447.2250061035156,10875259,,,,,,,,,,,,,,-0.003196034514751256,,,
2020-01-15,HDFCBANK.NS,609.2233033667563,609.9573297049485,603.3981508197825,608.205078125,11787448,,,,,,,,,,,,,,-0.004071532156588731,,,
2020-01-15,HINDUNILVR.NS,1817.342293848028,1831.6648608565104,1804.8721090840509,1826.8304443359373,1559491,,,,,,,,,,,,,,0.006396789083831678,,,
2020-01-15,INFY.NS,664.9438903563332,664.9438903563332,654.890506244878,659.530517578125,6047430,,,,,,,,,,,,,,-0.010443154329503712,,,
2020-01-15,RELIANCE.NS,687.067237525864,688.8789956511123,679.19380913835,681.698974609375,15817859,,,,,,,,,,,,,,-0.0036290206033452455,,,
2020-01-16,RELIANCE.NS,684.002803761548,690.4222859565853,683.5554037659856,687.9841918945312,12847975,,,,,,,,,,,,,,0.009219930672123677,,,
2020-01-16,HINDUNILVR.NS,1827.1468621570773,1856.695632273982,1821.815402664098,1851.7708740234373,2468958,,,,,,,,,,,,,,0.013652295846517948,,,
2020-01-16,INFY.NS,662.237344054906,663.7840147652558,653.2579899356449,659.0580444335938,5740586,,,,,,,,,,,,,,-0.000716377986975103,,,
2020-01-16,HDFCBANK.NS,607.163288419645,611.4018762888768,605.8845666176381,609.8153686523438,7150400,,,,,,,,,,,,,,0.0026476111187825335,,,
2020-01-16,BHARTIARTL.NS,448.515479433618,455.92382597244085,447.3684089924437,453.00830078125,16290593,,,,,,,,,,,,,,0.012931510087331288,,,
2020-01-17,BHARTIARTL.NS,454.1554556261133,481.5902240593365,454.1554556261133,478.0055541992188,61915666,,,,,,,,,,,,,,0.05518056374432656,,,
2020-01-17,HDFCBANK.NS,607.0211887708494,608.513001967246,602.3563603023184,605.3162841796875,16918814,,,,,,,,,,,,,,-0.007377781380943138,,,
2020-01-17,HINDUNILVR.NS,1856.9669237037756,1865.009173959998,1843.4576464107545,1861.7562255859373,994719,,,,,,,,,,,,,,0.005392325639512974,,,
2020-01-17,INFY.NS,662.2373344441845,664.127733038518,654.976515096355,659.7883911132812,3762957,,,,,,,,,,,,,,0.0011081674609028092,,,
2020-01-17,RELIANCE.NS,694.9631011634697,709.0323441677112,694.8288990509899,707.2653198242188,29463471,,,,,,,,,,,,,,0.028025539186579573,,,
2020-01-20,BHARTIARTL.NS,477.001818816019,490.0978779777431,472.4612370317212,486.2742004394531,45298836,,,,,,,,,,,,,,0.01729822209720222,,,
2020-01-20,HDFCBANK.NS,617.9610470531414,617.9610470531414,593.1687365718038,594.3053588867188,22178450,,,,,,,,,,,,,,-0.018190366888758858,,,
2020-01-20,HINDUNILVR.NS,1861.9367978671708,1875.8526653058452,1852.448646264353,1864.0604248046875,829399,,,,,,,,,,,,,,0.0012376481878153545,,,
2020-01-20,INFY.NS,663.0106768415801,665.416667416314,655.5780456130107,660.3040161132812,3887680,,,,,,,,,,,,,,0.0007815005643398987,,,
2020-01-20,RELIANCE.NS,719.7912122876511,719.7912122876511,682.839822082319,685.5015869140625,32545850,,,,,,,,,,,,,,-0.030771667011137094,,,
2020-01-21,RELIANCE.NS,683.8239827310947,691.5408127343894,680.8714169985212,686.1949462890625,18922720,,,,,,,,,,,,,,0.0010114628298985018,,,
2020-01-21,INFY.NS,660.3039963649677,662.0654839187372,653.687627373367,655.1913452148438,4448374,,,,,,,,,,,,,,-0.007742904440490861,,,
2020-01-21,HINDUNILVR.NS,1861.2588964668616,1875.0393058229097,1854.3911943783985,1857.3280029296875,750000,,,,,,,,,,,,,,-0.0036116972311696083,,,
2020-01-21,HDFCBANK.NS,591.9847425595085,591.9847425595085,586.4911357107582,589.3089599609375,14984804,,,,,,,,,,,,,,-0.008407124134200528,,,
2020-01-21,BHARTIARTL.NS,487.5168819580584,492.296441458472,482.1637277657035,489.1897277832031,65202963,,,,,,,,,,,,,,0.005995644722905702,,,
2020-01-22,BHARTIARTL.NS,492.0574899507657,500.6607569541365,484.3623749652409,491.8185119628906,20285793,,,,,,,,,,,,,,0.005373751798918525,,,
2020-01-22,HDFCBANK.NS,591.0612337852921,594.3526456307169,584.5967492247966,587.6513671875,18368310,,,,,,,,,,,,,,-0.002812773750372588,,,
2020-01-22,HINDUNILVR.NS,1864.1958435167676,1864.647660250533,1831.845721256424,1853.9847412109373,983169,,,,,,,,,,,,,,-0.001800038395736614,,,
2020-01-22,INFY.NS,660.3038995664637,668.5098909521603,658.1986844079111,661.8076171875,9733935,,,,,,,,,,,,,,0.010098228587690938,,,
2020-01-22,RELIANCE.NS,690.7131763493682,691.9433921150559,684.9423069375898,685.9488525390625,10322817,,,,,,,,,,,,,,-0.0003586353285328636,,,
2020-01-23,BHARTIARTL.NS,492.2964441256539,502.8115048034651,489.7632656887375,500.5650939941406,15772863,,,,,,,,,,,,,,0.017784165944347397,,,
2020-01-23,HDFCBANK.NS,587.2488262432006,590.49289085823,582.9865363753064,589.5457153320312,11508920,,,,,,,,,,,,,,0.0032235918272387476,,,
2020-01-23,HINDUNILVR.NS,1854.029969631084,1862.253122442712,1838.894109028515,1858.68359375,708017,,,,,,,,,,,,,,0.002534461279327216,,,
2020-01-23,INFY.NS,667.7366204578454,674.95448700041,667.3929449935188,673.96630859375,12528017,,,,,,,,,,,,,,0.018371942374917127,,,
2020-01-23,RELIANCE.NS,687.3580618125278,689.796156393504,680.2899048582964,683.0411376953125,11247739,,,,,,,,,,,,,,-0.0042389674288206836,,,
2020-01-24,RELIANCE.NS,683.1081395891008,687.2909208972738,679.3280242942884,680.6701049804688,14628445,,,,,,,,,,,,,,-0.0034712883075300738,,,
2020-01-24,INFY.NS,666.5766204863226,675.8137441346989,664.7291747784413,672.5914916992188,7540490,,,,,,,,,,,,,,-0.0020398896458190263,,,
2020-01-24,HINDUNILVR.NS,1858.773868581772,1878.6538030051067,1852.493660693488,1873.864501953125,914993,,,,,,,,,,,,,,0.00816755915540024,,,
2020-01-24,HDFCBANK.NS,590.0904878830103,593.8791908549719,586.8227200074896,589.40380859375,11831756,,,,,,,,,,,,,,-0.0002407052321656833,,,
2020-01-24,BHARTIARTL.NS,497.5540029298925,504.10201749194687,491.48394433353855,501.1387023925781,23824625,,,,,,,,,,,,,,0.0011459216899454283,,,
2020-01-27,BHARTIARTL.NS,498.1753365578996,500.99528274879066,489.3331213180115,491.7229309082031,11856786,,,,,,,,,,,,,,-0.018788753371913658,,,
2020-01-27,HDFCBANK.NS,584.8809389292223,584.8809389292223,573.8700224675994,574.5567016601562,18888552,,,,,,,,,,,,,,-0.025190042407457924,,,
2020-01-27,HINDUNILVR.NS,1866.9070081686168,1869.3920005560628,1858.5483974108436,1862.7052001953125,429312,,,,,,,,,,,,,,-0.005955234087726802,,,
2020-01-27,INFY.NS,669.4122617899837,674.3530493717882,665.4166998215759,668.595947265625,3741610,,,,,,,,,,,,,,-0.005940521821796274,,,
2020-01-27,RELIANCE.NS,677.6952802850295,681.9674704241261,673.2664314282462,673.9598388671875,13387750,,,,,,,,,,,,,,-0.009858323531740543,,,
2020-01-28,BHARTIARTL.NS,491.6751189477279,491.722938321801,464.6705168468697,469.5934753417969,31674769,,,,,,,,,,,,,,-0.04500391211272892,458.9756332397461,,
2020-01-28,HDFCBANK.NS,577.2088623646235,581.4711527758164,574.5804268199824,579.2926025390625,13412158,,,,,,,,,,,,,,0.008242704097301656,597.6240051269531,,
2020-01-28,HINDUNILVR.NS,1863.2924646022177,1866.00336537516,1845.852292173556,1862.0274658203125,777052,,,,,,,,,,,,,,-0.00036384414180457014,1807.8972412109374,,
2020-01-28,INFY.NS,671.087811859837,671.7752152625233,663.3544055772012,668.510009765625,5121009,,,,,,,,,,,,,,-0.0001285342819552504,650.6436553955078,,
2020-01-28,RELIANCE.NS,674.8768456496997,675.5031818296184,654.7459935025485,658.3919067382812,24532236,,,,,,,,,,,,,,-0.023099198544342503,683.5354278564453,,
2020-01-29,RELIANCE.NS,659.4208095162297,668.5244541677285,654.9472866809749,662.0155029296875,24746565,,,,,,,,,,,,,,0.005503707069179908,682.8699890136719,,0.014959626948194832
2020-01-29,INFY.NS,675.8997161540362,681.2271845254437,673.8804587413712,678.5634765625,6832757,,,,,,,,,,,,,,0.015038618195709175,652.9142761230469,,0.01459090458766984
2020-01-29,HDFCBANK.NS,580.2871913795456,588.1960850182678,578.8427253732511,585.2835083007812,13788350,,,,,,,,,,,,,,0.01034176120230157,596.6117126464844,,0.011338076393876713
2020-01-29,BHARTIARTL.NS,471.3618788346766,479.2959710331478,466.7256884907598,468.6375122070313,20037283,,,,,,,,,,,,,,-0.0020357249088048812,460.74168548583987,,0.020385991578837435
2020-01-29,HINDUNILVR.NS,1863.3374697355785,1884.79876497978,1863.3374697355785,1874.3165283203125,873433,,,,,,,,,,,,,,0.006599828802517749,1814.11650390625,,0.006784523039517139
2020-01-30,BHARTIARTL.NS,470.3103484149906,471.1706809578269,458.93495592610753,468.2073364257813,15337903,,,,,,,,,,,,,,-0.000917928612295893,462.3954162597656,,0.020417066294261304
2020-01-30,HDFCBANK.NS,586.7516319136959,586.7516319136959,576.4510963819321,580.6423950195312,12111984,,,,,,,,,,,,,,-0.007929684017108696,595.1743743896484,,0.01125695578531842
2020-01-30,HINDUNILVR.NS,1874.948808602208,1877.7501603207031,1851.951383244584,1859.7679443359373,952768,,,,,,,,,,,,,,-0.007762074209212155,1819.5405639648438,,0.0072171661089450445
2020-01-30,INFY.NS,678.5634848224805,678.5634848224805,668.5100456266517,670.830078125,3859680,,,,,,,,,,,,,,-0.011396720726373655,654.890591430664,,0.014909017201986135
2020-01-30,RELIANCE.NS,661.6352224321117,661.9483606637074,644.1884717288344,645.8660278320312,22402689,,,,,,,,,,,,,,-0.024394406212827735,680.8222259521484,,0.015214114746759514
2020-01-31,INFY.NS,670.7010213389284,674.4818181034922,663.0105691934805,666.7484130859375,6092028,,,,,,,,,,,,,,-0.006084499148384825,656.1773406982422,,0.014753665049122618
2020-01-31,BHARTIARTL.NS,471.4574656757954,477.3841549549805,465.53080611654167,474.564208984375,18356252,,,,,,,,,,,,,,0.01357704603076293,464.3717697143555,,0.020504626658367085
2020-01-31,HDFCBANK.NS,583.1997343998446,586.2070634943107,577.8955736075096,580.7608032226562,11178268,,,,,,,,,,,,,,0.0002039262102468964,594.1774749755859,,0.010910962610444542
2020-01-31,HINDUNILVR.NS,1865.0995270446729,1868.93996938476,1825.3848792034416,1838.2164306640625,1930834,,,,,,,,,,,,,,-0.011588281074266016,1824.365966796875,,0.00770951815349726
2020-01-31,RELIANCE.NS,650.0040116804691,650.1158766250334,629.5152871221561,631.5059814453125,34750310,,,,,,,,,,,,,,-0.022233784976926074,678.0150817871094,,0.015769085456119263
2020-02-03,RELIANCE.NS,612.8289902103342,626.2719547408867,609.7646194987522,619.8076782226562,30712290,,,,,,,,,,,,,,-0.018524453554474074,675.4204284667969,,0.015504446688963003
2020-02-03,INFY.NS,671.9470769378582,679.6375303151891,656.9098981061286,659.4017944335938,6416745,,,,,,,,,,,,,,-0.011018576884706976,657.4039520263672,,0.01481664317575986
2020-02-03,BHARTIARTL.NS,474.1818705203734,490.71920075790734,474.1818705203734,487.564697265625,15212799,,,,,,,,,,,,,,0.027394582303357007,467.2586364746094,,0.0207226489896568
2020-02-03,HDFCBANK.NS,566.8846145462204,567.3344998460584,557.744346592457,564.8955688476562,13077010,,,,,,,,,,,,,,-0.02731801851461635,593.0373168945313,,0.011515984675506753
2020-02-03,HINDUNILVR.NS,1874.948942060388,1983.972449293092,1874.948942060388,1968.9720458984373,4012542,,,,,,,,,,,,,,0.07113178462186776,1836.2713317871094,,0.01690368653649926
2020-02-04,BHARTIARTL.NS,491.3405254559648,499.5613855599959,481.2556312183495,496.0245056152344,14646591,,,,,,,,,,,,,,0.01735115031308454,470.7859619140625,,0.020470259452605253
2020-02-04,HDFCBANK.NS,567.3582188812532,584.4073807174176,567.3582188812532,582.4183349609375,20897704,,,,,,,,,,,,,,0.031019478784417354,592.3079956054687,,0.013134498479461881
2020-02-04,HINDUNILVR.NS,1967.21010493652,1991.7888917068883,1933.7756658539968,1947.8724365234373,1932121,,,,,,,,,,,,,,-0.010716053292352479,1846.8845092773438,,0.017327725908945827
2020-02-04,INFY.NS,661.7216402316978,678.7351725035899,661.7216402316978,676.9736328125,5771311,,,,,,,,,,,,,,0.026648150683302063,659.9795989990234,,0.01523456937881717
2020-02-04,RELIANCE.NS,626.2943485822723,640.8333280510134,625.3101998110101,638.1044921875,25383901,,,,,,,,,,,,,,0.029520147309744837,673.22392578125,,0.01670538561854885
2020-02-05,INFY.NS,671.087734255625,675.3840705824857,665.4165912823738,674.1381225585938,6310409,,,,,,,,,,,,,,-0.004188509147876385,662.8302185058594,,0.014816579013251965
2020-02-05,HINDUNILVR.NS,1958.5346824733745,1973.5350831641067,1946.3356331955745,1952.1190185546875,1514368,,,,,,,,,,,,,,0.0021801130051561923,1857.3192016601563,,0.017345524367964733
2020-02-05,RELIANCE.NS,641.9068982608502,649.9145288544571,639.849132797698,647.9909057617188,18472100,,,,,,,,,,,,,,0.015493408517352592,671.7778533935547,,0.017177587454259124
2020-02-05,BHARTIARTL.NS,495.1641980589815,513.8045700571781,493.06118584604747,509.8374938964844,30647706,,,,,,,,,,,,,,0.027847390854444543,474.34674682617185,,0.020300893533457237
2020-02-05,HDFCBANK.NS,584.8336294451086,591.0376185260882,581.2343734585951,589.4511108398438,18020682,,,,,,,,,,,,,,0.012075127887891668,592.0084503173828,,0.013455305366740508
2020-02-06,BHARTIARTL.NS,511.4625252228191,528.429990072868,510.5544030324323,522.6945190429688,17180298,,,,,,,,,,,,,,0.02521788864177732,478.49063873291016,,0.020628470113846945
2020-02-06,HDFCBANK.NS,589.4510027877698,591.3689984827713,585.9227393745126,587.1541137695312,11827550,,,,,,,,,,,,,,-0.003896840684615488,591.2601776123047,,0.013189289000420592
2020-02-06,HINDUNILVR.NS,1957.2703074084295,1984.6052228281455,1928.3992590465368,1948.5953369140625,1302116,,,,,,,,,,,,,,-0.0018050547159946806,1867.3201599121094,,0.017419215150234795
2020-02-06,INFY.NS,673.9663127493939,676.0715282077489,661.6358474791257,662.7958374023438,7341622,,,,,,,,,,,,,,-0.016824868341819954,664.7120178222656,,0.015407712776482469
2020-02-06,RELIANCE.NS,650.4961469348968,656.26695662953,644.2332031533095,652.1513061523438,15538577,,,,,,,,,,,,,,0.006420461079981399,669.760287475586,,0.016279628923858116
2020-02-07,BHARTIARTL.NS,524.7019524414599,524.7975911827259,514.5214491651474,515.6685791015625,8967847,,,,,,,,,,,,,,-0.013441770834464517,482.43140106201173,,0.0209474544247841
2020-02-07,HDFCBANK.NS,590.0904283388669,590.5640161625739,583.270752115284,588.290771484375,6815448,,,,,,,,,,,,,,0.0019358762685768305,590.3011627197266,,0.0130003893204112
2020-02-07,HINDUNILVR.NS,1956.366738516506,1962.6921736987767,1935.221800581242,1951.8033447265625,908152,,,,,,,,,,,,,,0.001646318120405832,1876.6253295898437,,0.017410494233165666
2020-02-07,INFY.NS,666.7484574140747,669.2403010625379,662.4950738825356,667.908447265625,2853344,,,,,,,,,,,,,,0.007713702432590397,666.3940338134765,,0.015212691727017629
2020-02-07,RELIANCE.NS,649.109342186217,649.7132815022266,638.9544179355763,641.3477783203125,12209212,,,,,,,,,,,,,,-0.016565983584041932,667.2103759765625,,0.01654769300858094
2020-02-10,INFY.NS,665.0728403110519,668.5099092532279,661.4209545599899,664.3854370117188,3827682,,,,,,,,,,,,,,-0.005274690368611501,666.3789855957032,,0.010930939068914148
2020-02-10,HINDUNILVR.NS,1951.9391375668988,1978.5511044633352,1944.3484825310804,1951.2161865234373,1389847,,,,,,,,,,,,,,-0.0003008285669310329,1884.0554809570312,,0.017043078214604032
2020-02-10,RELIANCE.NS,638.8203083482963,646.6490042608419,630.969275278225,642.22021484375,15142476,,,,,,,,,,,,,,0.001360317370588504,664.792431640625,,0.01658491571784642
2020-02-10,BHARTIARTL.NS,516.3854669162157,519.6834282288445,512.4662401641882,514.9515991210938,8570467,,,,,,,,,,,,,,-0.0013903891172076799,485.7675445556641,,0.020636766257118588
2020-02-10,HDFCBANK.NS,588.6460138398753,588.6460138398753,580.6424251679804,587.3910522460938,9219834,,,,,,,,,,,,,,-0.0015293784670650235,589.2190216064453,,0.01296469032678186
2020-02-11,BHARTIARTL.NS,515.7164139332125,520.6394022252092,509.2639783652011,510.7456359863281,6622800,,,,,,,,,,,,,,-0.008167686326140622,488.8718795776367,,0.020880678576606516
2020-02-11,HDFCBANK.NS,588.8117417811588,594.3526959818439,586.3254058019519,587.5330200195312,11613520,,,,,,,,,,,,,,0.00024169209403956948,588.0610961914062,,0.012931711808615031
2020-02-11,HINDUNILVR.NS,1959.9809157703748,1969.604523584376,1940.7334795287416,1945.2064208984373,777506,,,,,,,,,,,,,,-0.0030800101324025553,1890.5548583984375,,0.017101866180020613
2020-02-11,INFY.NS,669.3694199936042,669.4553257702056,660.9486085110318,664.6864013671875,4312817,,,,,,,,,,,,,,0.00045299661717823625,666.2887664794922,,0.010913430088279474
2020-02-11,RELIANCE.NS,647.4989123607826,655.9091502920886,646.4476326193693,649.8922729492188,13999816,,,,,,,,,,,,,,0.011946148576676752,663.0779510498047,,0.01687210798426136
2020-02-12,BHARTIARTL.NS,512.370679736531,518.4407381247338,511.4147678379099,515.8119506835938,5160923,,,,,,,,,,,,,,0.009919447843116158,492.3012268066406,,0.020758866770974785
2020-02-12,HDFCBANK.NS,589.7115126471815,593.3581734383829,589.1669329193304,591.5111694335938,6297930,,,,,,,,,,,,,,0.006770937595865334,587.2264007568359,,0.013060379724553855
2020-02-12,HINDUNILVR.NS,1949.228033507893,2053.055440932844,1947.3303147932568,2042.5281982421875,4753325,,,,,,,,,,,,,,0.05003159371579691,1901.33974609375,,0.02001323999346563
2020-02-12,INFY.NS,666.6195838242222,673.021135918938,666.0180862043903,671.1307373046875,2948825,,,,,,,,,,,,,,0.009695302813845341,666.8687774658204,,0.010835641869921067
2020-02-12,RELIANCE.NS,651.4132707150139,659.7787743619559,650.8987994375913,657.7432861328125,13533565,,,,,,,,,,,,,,0.012080483966928401,661.8801666259766,,0.017176390882516535
2020-02-13,RELIANCE.NS,661.0760000110254,661.0760000110254,654.2985851368666,659.4655151367188,13565659,,,,,,,,,,,,,,0.00261839085280835,660.454232788086,,0.017019288229945816
2020-02-13,INFY.NS,674.5248286932491,682.2582343725347,672.1188907487963,680.7545166015625,4387430,,,,,,,,,,,,,,0.014339649135315824,667.9536010742188,,0.011231199454109763
2020-02-13,HINDUNILVR.NS,2038.5972192730185,2068.371899607312,2017.8588741305375,2063.356689453125,2950407,,,,,,,,,,,,,,0.010197406933653452,1911.9190368652344,,0.019956539860363685
2020-02-13,BHARTIARTL.NS,515.9075377119893,518.8231225423267,508.30803206015145,516.1465454101562,5729055,,,,,,,,,,,,,,0.0006486757938024557,495.45813903808596,,0.020767161002796325
2020-02-13,HDFCBANK.NS,596.673362809147,596.673362809147,584.2179788324539,587.9119873046875,9112140,,,,,,,,,,,,,,-0.006084723864728803,586.1312316894531,,0.013067090434315256
2020-02-14,BHARTIARTL.NS,520.8783475265493,542.5298547409566,510.6978434164507,540.09228515625,37517890,,,,,,,,,,,,,,0.04639329655314306,498.5624755859375,,0.019756977324489715
